run_index,profile_name,item_index,product_id,hybrid_score,hybrid_rank,in_hybrid_top7,value_price_pct,shap_price_pct,value_quality_pct,shap_quality_pct,value_popularity_pct,shap_popularity_pct,value_rating_pct,shap_rating_pct,value_recency_pct,shap_recency_pct,value_discount_pct,shap_discount_pct,value_rating_count,shap_rating_count,value_inferred_reviewer_count,shap_inferred_reviewer_count,value_review_text_richness,shap_review_text_richness,shap_base_value,shap_sum_plus_base
44,quality_seeker,222,B0BJYSCWFQ,0.13883458042388658,340,False,0.505,-0.0227253738293953,0.2175,-0.06861395134543329,0.025,-0.0026279253067515167,0.58125,0.0038747996789820845,0.6625,9.386308009785012e-05,55.0,0.0034439100967574884,39.0,-0.00017454727127998995,8.0,7.098882036126814e-05,2000.0,-0.02211182577502726,0.26994218349583693,0.16117212164414826
16,balanced,5,B0978V2CP6,0.10603471756179605,374,False,0.27,-0.041620741797144784,0.265,-0.06489098668910102,0.19,-0.004543521897033709,0.31,-0.007089475187319279,0.32375,-0.003958558701529398,36.0,-0.008717204375916991,897.0,-0.004544097078120985,8.0,6.126070537495919e-05,2000.0,-0.030164579534626423,0.26994218349583693,0.1044742789404193
11,loyal,271,B07KCMR8D6,0.3405231863013537,82,False,0.995,0.10775313206938102,0.4125,-0.010699340842236974,0.555,0.0030081265654434406,0.73,0.009827947407588224,0.0475,0.005722147901142302,0.0,-0.001121812888915555,5792.0,0.003057776939595005,8.0,4.275892257127261e-05,528.0,0.020203776943234854,0.26994218349583693,0.40773669651364053
16,balanced,277,B0B3N8VG24,0.31007527928665285,125,False,0.975,0.12302086083621146,0.4325,0.014407547593114065,0.6925,0.007561061700374042,0.31,-0.002944236115603643,0.8875,0.004511396036401767,71.0,0.004108693012205132,9378.0,0.0036542139955344534,8.0,2.5978267375424814e-05,1457.0,0.002952513176074771,0.26994218349583693,0.4272402119975244
45,budget,29,B08J7VCT12,0.09216056243559873,371,False,0.1225,-0.06227276883610939,0.2075,-0.07723526672980088,0.2625,-0.004607878383669738,0.44125,-0.006342041554551685,0.61875,0.0013838790491162998,53.0,0.0015819097252402932,1728.0,-0.005957501045183193,8.0,3.166676152380029e-05,1419.0,-0.002552176685609179,0.26994218349583693,0.11397200579679329
6,explorer,155,B07FJNNZCJ,0.2659553747023067,180,False,0.1162499999999999,-0.0627938399652501,0.73,0.046746446160722765,0.5575,0.0013003726432904024,0.74625,0.008139845007448031,0.30375,-0.0038118901740035677,33.0,-0.005771803764491779,5891.0,0.006286360184803138,8.0,3.7613177863308467e-05,1792.0,0.0073688898895453835,0.26994218349583693,0.26744417665576453
38,loyal,184,B0B3NDPCS9,0.31508088320640426,98,False,0.1637499999999999,-0.07813153098130031,0.955,0.12270712914977194,0.84,0.004072452737694078,0.73125,0.004342149105059571,0.035,-0.0023942223005431955,78.0,0.010261699439520143,17161.0,0.002868538943719511,5.0,-0.0010954414436340544,2000.0,-0.012282950494330286,0.26994218349583693,0.32029000765179433
47,budget,31,B0BPJBTB3F,0.031704390454003153,394,False,0.3924999999999999,-0.03435790931860559,0.0025,-0.17465224510886196,0.0025,-0.004708396481254066,0.0025,-0.006396844224319718,0.02,-0.0024769806632386664,48.0,-0.000734365258661399,2.0,-0.002695562068898029,2.0,-0.0010315968036415848,456.0,0.012853991053406646,0.26994218349583693,0.05574227462176251
47,balanced,306,B07NCKMXVZ,0.2762855921886997,176,False,0.6725,0.029356178139371407,0.5975,0.009822316284262804,0.425,-0.0032364911874002388,0.45625,-0.004870836650321997,0.6125,-0.000369226149751649,54.0,0.0006496508852121296,3578.0,-0.008303892603367237,8.0,4.4539969638010124e-05,2000.0,-0.012904361587585112,0.26994218349583693,0.28013006059589507
21,balanced,189,B075JJ5NQC,0.24149750566864794,229,False,0.21625,-0.045139365256814494,0.5575,0.01019977977807309,0.86,0.004188336086548236,0.29125,-0.009782967597781042,0.35875,-0.003944605964173831,36.0,-0.00809485866151402,20869.0,0.004317973535374698,8.0,4.699144162040982e-05,1147.0,0.012521033734618665,0.26994218349583693,0.23425450059178865
43,quality_seeker,76,B09JS94MBV,0.22438169213432888,280,False,0.39125,-0.029002930776316018,0.3425,-0.036730228457106176,0.695,0.004009941798650451,0.31,-0.002564754547378199,0.10625,-0.0016189246613891495,14.0,-0.002530012045080704,9378.0,0.002729139425388769,8.0,4.5254088110880704e-05,1121.0,0.014258094009939333,0.26994218349583693,0.2185377623306561
2,budget,184,B012MQS060,0.33952618476372265,84,False,0.42,-0.030248960444183157,0.9125,0.12289067040918851,0.9075,0.004845084877679264,0.44875,-0.012263236857349166,0.27375,-0.0023690654545022406,28.0,-0.005966931018595787,25771.0,0.003030620004934129,8.0,0.0007307751725230137,2000.0,-0.013132720538787501,0.26994218349583693,0.337458419646744
13,explorer,217,B08XXVXP3J,0.23409758564481845,249,False,0.85625,0.043795439871773256,0.165,-0.08207531607976509,0.0475,-0.0026284991729073294,0.7425,0.013392472135995353,0.90875,0.005248059227044907,75.0,0.005581874707996196,112.0,-0.004576440332154823,8.0,3.187862335723522e-05,1310.0,0.008362306826044778,0.26994218349583693,0.2570739593032214
26,quality_seeker,45,B09F5Z694W,0.10686386319608174,381,False,0.1175,-0.061854915760810696,0.26,-0.05390167048056185,0.445,0.0005987121242381229,0.1375,-0.008240592368014379,0.1025,-0.0013014500953181687,13.0,-0.007934829631012542,3652.0,-0.0026002390132008114,8.0,3.905338629063755e-05,2000.0,-0.031204093600338042,0.26994218349583693,0.1035421580571092
6,budget,179,B08HV83HL3,0.36001313121383005,71,False,0.29,-0.028845049868987744,0.98,0.1689252604317925,0.99,0.005748492745675902,0.74625,0.010074731610886921,0.0875,0.0015484589214636389,7.0,-0.0040981937718206395,178912.0,0.017041739386718113,8.0,0.0010707694022270382,1970.0,-0.005813264769411119,0.26994218349583693,0.4355951275843815
13,balanced,224,B08XLR6DSB,0.11700964046339268,368,False,0.55,-0.013334553656892907,0.0125,-0.14474053701561865,0.3075,0.003498302517600343,0.005,-0.0048829219880941604,0.61375,0.001707305130787721,52.0,0.000495090219951719,2449.0,0.0003586359662347199,8.0,8.653666378740415e-05,1838.0,0.0014076069916219745,0.26994218349583693,0.11453764832521515
21,quality_seeker,160,B095XCRDQW,0.31705946480450636,106,False,0.49,-0.01866644561496148,0.69,0.04906734152054165,0.55625,0.0010876311845512295,0.7175,0.006587188145277198,0.43375,-0.0011764148056554885,41.0,-0.0006300549550518633,5911.0,0.0026276534689388493,8.0,7.83451622200831e-05,1648.0,0.004290212057498447,0.26994218349583693,0.31320763965919557
22,budget,60,B09ND94ZRG,0.2110530666285927,305,False,0.44375,-0.03100820719410906,0.2475,-0.05179098870293281,0.7875,0.008017417353108769,0.03125,-0.005372235811465871,0.9675,0.007069745360401427,82.0,0.012747163361867165,12966.0,0.0034991564201105564,8.0,4.1224005791624894e-05,2000.0,-0.01504284262354411,0.26994218349583693,0.1981026156650646
8,quality_seeker,93,B009DA69W6,0.16180557467280773,338,False,0.32375,-0.03630689412332824,0.18,-0.08280137431431094,0.7475,0.008854629942517699,0.0575,-0.004741402001161449,0.105,-0.0019243838224697208,11.0,-0.002153941151984278,11456.0,0.005532297908399086,8.0,4.869133675280858e-05,1453.0,0.0075452765950061815,0.26994218349583693,0.16399508386525807
12,explorer,13,B099FDW2ZF,0.12429313853188005,363,False,0.4175,-0.02933663227024081,0.145,-0.10722691320045427,0.0675,-0.006333759021038267,0.4475,0.0011274375342008622,0.13,-0.0017101179632761192,18.0,-0.0024770431213875393,203.0,-0.004134886341639449,8.0,6.050592405888615e-05,1893.0,-0.001495537016092407,0.26994218349583693,0.11841523801996781
37,quality_seeker,298,B09NJN8L25,0.2891642533579282,152,False,0.985,0.09727778658288935,0.34,-0.03187263273707011,0.70375,0.003782564462387646,0.30375,-0.0061930000354989455,0.8625,0.0017576416793955644,70.0,0.004981834176825648,9378.0,0.0035811046942427587,8.0,2.6920747145075127e-05,1159.0,0.006019856281188651,0.26994218349583693,0.34930425934734255
10,budget,90,B0BBN4DZBD,0.18857686626458067,310,False,0.1324999999999999,-0.06387899326314272,0.4725,-0.011557554373755583,0.635,0.002337103130160069,0.32375,-0.0038289271104914374,0.27,-0.0027217376421982188,28.0,-0.0037461271650131495,7807.0,0.0015296694955577983,8.0,3.346368493687985e-05,1751.0,3.626348392928818e-05,0.26994218349583693,0.18814534373581987
21,quality_seeker,324,B00P93X6EK,0.3902093546220955,44,False,0.925,0.05558128981210838,0.7375,0.04532902674410286,0.48,4.632761761171953e-05,0.9375,0.012167280238563694,0.0675,-0.0008491892881985059,2.0,-0.001965064356769142,4428.0,0.0059128177891519555,8.0,5.183648673108352e-05,1316.0,0.0027466945575962158,0.26994218349583693,0.3889632030967352
9,loyal,135,B09BVCVTBC,0.2646316836225973,197,False,0.2299999999999999,-0.03516172441949088,0.77,0.053806033054091484,0.2125,-0.004139489740462968,0.9375,0.013322830413506558,0.17875,-0.003759828103592107,24.0,-0.010187432230764397,1271.0,-0.006878732041645298,8.0,7.017104547336195e-05,2000.0,-0.010812361955677982,0.26994218349583693,0.2662016495172747
33,loyal,110,B00S9BSJC8,0.22649844958659468,238,False,0.11375,-0.060607954364430366,0.7275,0.04581432481977091,0.3725,-0.0017386300117446685,0.72375,0.001069585068947582,0.27375,-0.0031672086410305038,28.0,-0.006203653744070822,2810.0,-0.0059726373213951295,8.0,2.876527905709066e-05,2000.0,-0.01007030056935492,0.26994218349583693,0.2290944740115861
19,balanced,235,B07QMRHWJD,0.5641196212051148,14,False,0.82125,0.04078909976952751,0.325,-0.042748697710116156,0.22,-0.006732389892674507,0.73125,0.005202833981843758,0.8725,0.0036456328473394974,70.0,0.005647212664758217,1552.0,-0.005937554427012427,8.0,3.508481069177547e-05,1508.0,0.0031544299831286543,0.26994218349583693,0.27299783552332324
0,quality_seeker,137,B09TMZ1MF8,0.2646343731462231,174,False,0.3125,-0.026195465481492517,0.635,0.016802591221831163,0.39,-0.000992556365132222,0.8575,0.005765753872116845,0.68125,0.0002529018216582362,57.0,0.0006627820878158392,3029.0,-0.0012563456090865317,8.0,5.821705656623589e-05,1631.0,0.002545958812487767,0.26994218349583693,0.26758602091260175
41,balanced,385,B07W6VWZ8C,0.34054957204959607,82,False,0.5037499999999999,-0.015498488147224203,0.7475,0.054670019449369896,0.92,0.005117240948450314,0.44625,-0.0034643630725677147,0.6675,0.0007917188102703352,55.0,0.0015153680642044718,30469.0,0.004986353297546999,8.0,5.9052191806119235e-05,1213.0,0.009610929834097191,0.26994218349583693,0.3277300148717903
18,loyal,16,B09MT94QLL,0.1389561101219662,367,False,0.2937499999999999,-0.032371759045576196,0.1525,-0.10347018805994752,0.2075,-0.003956339873574107,0.58375,0.0023642175266405897,0.7075,0.004683879557186006,58.0,0.00532237130881315,1353.0,-0.004307094912605755,8.0,5.4693790570359183e-05,637.0,0.008474255331299965,0.26994218349583693,0.14673621911864343
1,loyal,265,B082T6GVLJ,0.3022142849881335,139,False,0.5225,-0.019065274402753397,0.47,0.0014306299531244033,0.5925,0.0028852008104225083,0.73875,0.006243616722289966,0.615,0.001019254602609875,53.0,0.0009957676705336018,6547.0,0.0011510877605700382,8.0,7.138891342495686e-05,759.0,0.03412062839451729,0.26994218349583693,0.29879448392057617
28,explorer,196,B0972BQ2RS,0.31971608307415417,118,False,0.2199999999999999,-0.00862545318287951,0.9625,0.17706531706005432,0.9425,0.005323803352917735,0.4475,-4.978566764121231e-05,0.91,0.0150921539094705,75.0,0.033410442327791876,42139.0,0.0051089368022574164,8.0,0.00024797452091069927,2000.0,-0.010792279049326968,0.26994218349583693,0.48672329356939176
43,quality_seeker,303,B00P93X6EK,0.40097359783676223,39,False,0.94,0.05801662394133165,0.755,0.05041030219011944,0.4825,0.0003732130971364038,0.93625,0.010915550092862802,0.0675,-0.0014072456769831342,2.0,-0.002046569186807549,4428.0,0.0053090607250567586,8.0,5.309983395147603e-05,1316.0,0.0014619383233699407,0.26994218349583693,0.39302815683587466
2,balanced,258,B002PD61Y4,0.27942863373434096,170,False,0.65,0.05100757597803219,0.4025,-0.0211556550179136,0.665,0.005841320462592831,0.44875,0.00466590682798544,0.71125,0.00611793153638153,58.0,0.009718659336817457,8131.0,0.005132766705243735,8.0,3.962910044276026e-05,1128.0,0.01681093375609558,0.26994218349583693,0.34812125218151485
13,loyal,139,B0B7FJNSZR,0.22234878381456286,272,False,0.1474999999999999,-0.05511051058170829,0.59,0.003961277271149392,0.145,-0.00474388748261179,0.85875,0.007723848690572545,0.88625,0.0068670645084234145,73.0,0.007313200917121317,535.0,-0.005293965426261433,8.0,3.511125390243895e-05,2000.0,-0.007559534934285841,0.26994218349583693,0.22313478771213868
31,balanced,298,B087FXHB6J,0.21124187587449028,277,False,0.5525,-0.006670432978626618,0.2075,-0.0661410806263204,0.82,0.006888093734888519,0.03,-0.00505589814879515,0.30625,-0.0015175950377469603,30.0,-0.0020456990087417315,15295.0,0.005662702480257987,8.0,7.558807791692082e-05,1937.0,0.0067711028305849205,0.26994218349583693,0.20790896481925444
36,explorer,219,B08G1RW2Q3,0.1508679197729649,338,False,0.79,0.06320248318894393,0.06,-0.11718743649202237,0.0475,-0.0064331217463137365,0.30625,-0.003516280691986618,0.76375,0.002726937714718719,63.0,0.0037577571878325356,151.0,-0.0052453505117351,8.0,3.7726030333118854e-05,1430.0,0.004433216161046058,0.26994218349583693,0.21171811433665347
22,explorer,334,B0926V9CTV,0.33628060824247674,110,False,0.97875,0.09951009249180551,0.5425,0.008447876699458751,0.295,0.0037233897744378902,0.74375,0.009671713352272397,0.975,0.007807689929830594,85.0,0.004956002439818271,2351.0,-0.0036210054016067644,8.0,9.473816574046938e-05,1791.0,0.004621524058027354,0.26994218349583693,0.4051542050056214
37,explorer,189,B08ZJDWTJ1,0.3504784974261421,72,False,0.1999999999999999,-0.049571222077956924,0.925,0.14657139185678902,0.965,0.004135824785716476,0.9325,0.009074789943522702,0.17625,-0.0005709421962091044,18.0,-0.004862847334290899,50810.0,0.003985301365074287,8.0,0.0007576651360884131,776.0,0.02458255844398772,0.26994218349583693,0.4040447034185586
29,budget,230,B09JN37WBX,0.25051588161857535,195,False,0.78,0.054685709990871995,0.3125,-0.028045638788251642,0.03875,-0.00033595430622784,0.96875,0.013567797650221088,0.64,0.004682730769457756,57.0,0.007923214934941468,124.0,-0.0009432734653960078,8.0,4.036967936545559e-05,1260.0,0.012737214392643375,0.26994218349583693,0.33425435435346257
9,budget,207,B09CMM3VGK,0.21935690992598955,269,False,0.91,0.04223553538283625,0.2025,-0.07730996309675042,0.2575,-0.002319828898609594,0.32875,-0.00816966786555441,0.7625,0.0027356027008790724,64.0,0.0035841547105607626,1934.0,-0.006794013081807759,8.0,3.7556000403190947e-05,1748.0,-0.002519879587812868,0.26994218349583693,0.22142167975998117
36,balanced,97,B0B31BYXQQ,0.19035986755733264,292,False,0.38,-0.039529140147091774,0.39,-0.040162104130802664,0.695,0.0018704373033846065,0.20125,-0.006670308298253417,0.9125,0.0039640378274790845,75.0,0.005392319168959993,9504.0,0.0018020486402926844,8.0,3.2465407003505234e-05,1670.0,-0.001355101030669554,0.26994218349583693,0.1952868382361394
13,budget,135,B09CTWFV5W,0.22386790371728776,260,False,0.1125,-0.061974060491117436,0.5175,0.00122463087534651,0.2775,-0.002615194263469337,0.85875,0.007407038872735841,0.24,-0.004460045499421381,28.0,-0.0041997497912948855,1964.0,-0.0046510982597336905,8.0,4.088265383239527e-05,1476.0,0.020606205209913457,0.26994218349583693,0.22132079280262842
22,loyal,160,B094QZLJQ6,0.3648044605992615,74,False,0.1424999999999999,-0.09536181915256373,0.9875,0.1466153486624447,0.9575,0.007092922380933109,0.94125,0.013427581062470446,0.235,-0.00177462090016408,28.0,-0.00230799008725832,50273.0,0.007461633321692383,8.0,9.437546465678288e-05,1582.0,0.009314772602997862,0.26994218349583693,0.35450438685104607
11,quality_seeker,216,B08SKZ2RMG,0.20245245624246055,298,False,0.67875,0.044781408009613805,0.33,-0.03353696119923087,0.1775,-0.004917170129005781,0.43125,0.0017980086791882627,0.60625,0.0037880389711065785,52.0,0.004123987019813688,1021.0,-0.005495859852483898,8.0,4.301358046646865e-05,2000.0,-0.020085650632548253,0.26994218349583693,0.26044099794275694
16,balanced,260,B00F159RIK,0.2757527021989444,183,False,0.64,0.026586508589396148,0.345,-0.035680478696257366,0.54,0.0003057994027257219,0.59375,0.006237802807154039,0.14875,-0.0021636007780020186,20.0,-0.0070337765675772155,5355.0,0.002754190419354817,8.0,4.482632607536658e-05,721.0,0.026273486686990966,0.26994218349583693,0.2872669416856974
17,loyal,100,B09VGS66FV,0.2548660198299029,215,False,0.37625,-0.02206193972202259,0.6025,0.019140138938490685,0.1775,-0.0024427892716597215,0.8575,0.010811806356043637,0.23875,-0.0034290788328279354,27.0,-0.003929765296992553,638.0,-0.004328458619369788,8.0,7.456110715876096e-05,2000.0,-0.012823396419575455,0.26994218349583693,0.250953261735082
34,loyal,258,B08BCKN299,0.26976082285945907,162,False,0.965,0.07708165451946652,0.5,-0.0020044255892531317,0.575,0.0005007336555435649,0.2,-0.016077399890297682,0.98625,0.0019167567597970978,88.0,0.005894293244131937,6491.0,0.0006409772573268915,8.0,2.983869562331833e-05,2000.0,-0.01569307451747271,0.26994218349583693,0.3222315376307027
37,explorer,186,B07YFWVRCM,0.24386735818133898,227,False,0.285,-0.014906654277177698,0.685,0.06230578583295601,0.5425,0.0016503704076609297,0.4425,-0.005940884668224265,0.84375,0.0036447819888756968,69.0,0.013609649056724033,5554.0,0.004327680042929833,8.0,6.828326128690034e-05,2000.0,-0.007918520346832474,0.26994218349583693,0.3267826747940359
42,explorer,245,B0BFWGBX61,0.21951343214698119,292,False,0.87625,0.05265462615162529,0.11,-0.10388390726823223,0.1075,-0.003589570515794125,0.46,0.0018891518728245068,0.43875,-0.003503719486473091,43.0,-0.002236585708745979,314.0,-0.0060304442302838044,8.0,3.61755847920457e-05,1230.0,0.0066007079345379365,0.26994218349583693,0.2118786178300875
22,loyal,369,B07TR5HSR9,0.42917584237600365,39,False,0.5725,0.031118587320058507,0.9725,0.17305864199708332,0.91,0.007111689730693273,0.74375,-0.006327537755892598,0.65625,-0.00440477098661836,56.0,-0.0005239992823312426,25903.0,0.005663891627710191,8.0,0.00014829015512757445,2000.0,-0.03370433548889036,0.26994218349583693,0.4420826408127772
35,loyal,270,B00VA7YYUO,0.33094525655907114,95,False,0.96625,0.10571835143178887,0.3925,-0.013475590953405158,0.5225,0.0012673611460510337,0.7425,0.005951731981281794,0.04625,0.009375623977981506,0.0,-0.0014382269150312388,5036.0,0.002633976267776048,8.0,4.148860184508994e-05,474.0,0.02381043587931509,0.26994218349583693,0.40382733491344
