run_index,profile_name,item_index,product_id,feature_perturbed,delta_feature,base_rank,perturbed_rank,rank_shift_positive_is_improvement,base_score,perturbed_score,score_delta
5,explorer,367,B09MT6XSFW,rating_pct,0.1,1,1,0,0.9004897659480431,0.9077494893538234,0.007259723405780294
5,explorer,377,B01J1CFO5I,rating_pct,0.1,2,3,-1,0.7228504616639295,0.718596507167106,-0.004253954496823531
5,explorer,379,B014I8SX4Y,rating_pct,0.1,3,2,1,0.7212198931385306,0.7262051336808718,0.004985240542341174
5,explorer,387,B07LGT55SJ,rating_pct,0.1,7,7,0,0.580322680160102,0.5930912177677563,0.012768537607654284
5,loyal,191,B0BDYW3RN3,price_pct,0.1,4,4,0,0.7423255851315693,0.7482225747395002,0.005896989607930836
5,loyal,195,B09CYTJV3N,price_pct,0.1,5,5,0,0.7146027021612074,0.7191421069119863,0.004539404750778964
5,loyal,355,B006LW0WDQ,price_pct,0.1,6,6,0,0.7095470334463234,0.7105529787733904,0.0010059453270669927
5,loyal,357,B0BDRVFDKP,price_pct,0.1,2,2,0,0.8159187815713296,0.8224880535097996,0.0065692719384700116
5,loyal,367,B09MT6XSFW,price_pct,0.1,3,3,0,0.7975507211383461,0.801578354642034,0.004027633503687844
5,loyal,379,B014I8SX4Y,price_pct,0.1,1,1,0,0.8580371297717322,0.8629672058033699,0.004930076031637753
5,loyal,390,B08H9Z3XQW,price_pct,0.1,7,7,0,0.6879039733528878,0.6839484525711423,-0.003955520781745436
5,loyal,191,B0BDYW3RN3,quality_pct,0.1,4,4,0,0.7423255851315693,0.7443243030889448,0.0019987179573754954
5,loyal,195,B09CYTJV3N,quality_pct,0.1,5,5,0,0.7146027021612074,0.7102357459667695,-0.004366956194437832
5,loyal,355,B006LW0WDQ,quality_pct,0.1,6,6,0,0.7095470334463234,0.7099249782816521,0.00037794483532871403
5,loyal,357,B0BDRVFDKP,quality_pct,0.1,2,2,0,0.8159187815713296,0.8198393386646659,0.003920557093336274
5,loyal,367,B09MT6XSFW,quality_pct,0.1,3,3,0,0.7975507211383461,0.7967226041668072,-0.0008281169715389503
5,loyal,379,B014I8SX4Y,quality_pct,0.1,1,1,0,0.8580371297717322,0.8572840147168195,-0.0007531150549127119
5,loyal,390,B08H9Z3XQW,quality_pct,0.1,7,7,0,0.6879039733528878,0.6861592674029522,-0.0017447059499355877
5,loyal,191,B0BDYW3RN3,popularity_pct,0.1,4,4,0,0.7423255851315693,0.7390601978531448,-0.003265387278424514
5,loyal,195,B09CYTJV3N,popularity_pct,0.1,5,6,-1,0.7146027021612074,0.7117558034000718,-0.00284689876113553
